,music,speed,dance,folk,country,classical,musical,pop,rock,metal,punk,hiphop,reggae,jazz,rockNroll,alternative,latino,techno,opera,movies,horror,thriller,comedy,romantic,scifi,war,fantasy,animated,documentary,western,action,flying,storm,darkness,heights,spiders,snakes,rats,ageing,dogs,speaking,history,psychology,politics,math,physics,internet,pc,economy,biology,chemistry,reading,geography,languages,medicine,law,cars,art,religion,outdoors,dancing,instruments,writing,activeSport,passiveSport,gardening,celebrities,shopping,science,theatre,funs,extremeSports,pets,age,height,weight,siblings,gender,hand,education,onlyChild,place,typeOfHouse,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,finances,shoppingCentres,brandedClothing,entertainment,looks,gadgets,healthyFood
288,5,3,5,3,2,3,1,2,3,2,1,4,4,2,3,1,4,5,1,4,5,5,5,3,1,5,4,4,5,5,5,1,4,1,2,3,3,2,2,1,1,2,2,1,1,3,5,4,3,3,2,5,3,5,2,2,4,2,1,5,2,1,2,5,5,1,2,3,4,1,2,5,3,22,192,80,2,male,left handed,secondary school,no,city,block of flats,3,5,5,,5,5,5,5,4,3,5,2,5,,2,3,5,1,5,2,3,5,5,3,5,4,1,5,3,1,3,i am always on time,sometimes,2,5,3,2,3,3,3,4,5,1,1,3,3,1,5,4,3,4,3,3,5,3,2,few hours a day,3,3,3,3,2,3,4
289,5,3,4,2,2,3,4,4,4,2,2,4,1,2,4,1,2,2,3,4,3,3,4,2,2,4,2,3,2,2,4,1,1,2,2,1,1,1,1,1,2,5,2,5,1,2,4,4,4,2,2,2,4,4,3,5,3,1,1,4,1,2,1,5,4,1,2,2,3,4,5,5,4,19,188,98,0,male,right handed,college/bachelor degree,yes,city,block of flats,5,1,1,4,2,1,5,5,4,5,4,4,2,1,5,5,5,1,4,2,2,3,4,2,5,2,2,2,3,2,5,i am often early,sometimes,3,5,4,2,3,4,1,3,4,3,5,1,2,4,4,5,4,3,1,5,5,2,1,most of the day,1,4,4,5,2,5,3
290,4,3,4,1,1,2,4,4,4,1,1,4,3,4,4,3,4,1,1,5,2,4,5,5,3,3,5,5,4,1,2,1,1,1,1,1,1,3,4,4,2,4,3,3,1,1,1,1,1,5,5,5,3,4,5,3,1,5,5,3,3,1,5,3,4,1,1,5,5,5,5,4,2,20,173,58,1,female,right handed,secondary school,no,city,house/bungalow,3,3,3,5,4,1,3,4,4,3,3,2,3,1,1,4,3,4,4,3,5,5,4,4,5,4,1,4,4,2,4,i am often running late,sometimes,3,4,3,4,4,3,2,5,4,2,4,4,3,4,4,5,4,4,5,4,5,4,1,few hours a day,1,3,4,4,4,1,5
291,4,3,3,3,3,3,3,3,5,4,4,3,4,3,4,3,3,2,3,4,2,4,4,4,4,3,4,4,3,2,4,1,1,1,1,2,2,1,2,2,4,4,3,3,2,1,4,1,5,3,1,4,3,4,1,3,3,2,3,3,1,1,1,3,5,1,1,2,3,4,4,4,3,20,193,85,1,male,right handed,secondary school,no,village,house/bungalow,3,4,5,5,4,4,4,5,4,5,4,2,4,2,5,3,4,1,5,4,4,4,4,2,5,3,2,4,3,2,3,i am always on time,sometimes,3,4,3,4,3,3,2,4,5,2,4,3,4,4,4,5,3,4,4,4,4,3,3,few hours a day,3,2,3,3,2,2,3
292,5,4,5,2,3,2,5,5,4,1,3,3,3,3,3,3,5,2,1,5,2,4,5,5,3,2,5,5,3,2,5,2,2,1,1,4,4,4,4,4,1,3,4,3,1,1,5,2,2,1,1,5,4,5,1,2,1,3,1,2,3,1,4,1,2,1,5,5,4,5,5,3,5,21,184,120,1,female,right handed,secondary school,no,city,house/bungalow,3,4,5,4,4,3,5,5,1,2,4,2,1,5,5,3,4,1,5,1,3,4,5,3,2,3,2,5,4,2,5,i am often early,sometimes,2,4,2,4,5,4,3,5,4,4,5,2,5,4,4,3,3,4,4,4,5,4,4,few hours a day,4,4,3,3,5,5,4
293,5,1,2,2,2,4,4,1,5,4,5,1,4,3,3,5,2,1,2,5,1,1,5,4,5,4,5,5,4,3,1,1,1,4,1,2,2,2,3,4,5,4,1,1,5,5,5,4,2,3,1,5,2,5,1,1,1,3,1,4,1,3,3,1,2,1,1,2,4,4,5,2,5,16,167,62,1,female,right handed,primary school,yes,village,house/bungalow,2,1,3,2,4,1,3,2,5,4,5,2,4,1,1,3,4,4,5,5,1,5,2,4,4,1,5,2,3,1,1,i am always on time,only to avoid hurting someone,5,4,5,1,1,2,1,3,4,4,5,5,5,5,1,1,3,1,3,5,1,1,3,few hours a day,3,5,1,1,1,2,2
294,5,3,2,2,1,4,2,3,4,1,4,4,4,4,3,4,4,1,2,3,3,3,4,2,2,3,2,2,4,2,2,1,1,3,1,5,2,2,2,3,4,5,5,4,1,1,3,1,5,3,1,3,4,5,2,4,2,4,1,3,4,1,1,3,4,1,1,3,2,3,3,2,5,19,177,63,1,female,right handed,secondary school,no,city,house/bungalow,2,2,1,4,3,1,4,5,2,1,2,2,1,2,1,4,5,1,2,3,2,4,4,4,4,3,2,1,3,1,2,i am often early,sometimes,3,5,4,5,3,3,4,2,3,3,5,4,3,3,3,3,3,3,2,3,4,2,2,less than an hour a day,3,2,3,2,3,2,5
295,5,3,3,2,5,3,3,4,5,3,2,2,4,3,5,5,3,1,4,5,3,5,3,4,2,5,5,4,4,4,2,4,2,3,4,3,5,4,4,5,4,3,3,3,1,1,2,1,3,4,1,3,4,4,2,2,2,2,4,5,2,1,1,4,5,1,2,5,3,2,4,4,5,18,167,57,1,female,right handed,secondary school,no,village,house/bungalow,2,3,2,2,3,1,3,3,4,2,3,3,2,2,3,3,3,3,5,2,2,4,3,2,5,4,3,5,3,4,2,i am always on time,everytime it suits me,2,1,2,4,4,3,2,4,3,2,5,3,2,2,3,3,2,3,3,3,5,4,2,few hours a day,3,3,3,4,4,2,4
296,5,4,5,1,1,1,1,5,3,2,2,2,4,1,3,3,1,5,1,5,5,5,5,1,4,4,1,1,3,4,5,1,1,1,2,1,1,1,3,1,1,4,2,3,4,3,5,5,2,1,1,2,4,5,1,1,5,2,1,1,1,1,1,5,5,1,1,2,5,1,5,5,4,23,190,90,1,male,right handed,college/bachelor degree,no,city,block of flats,5,2,1,1,3,2,3,5,3,5,5,2,5,2,5,5,5,1,3,1,2,2,4,1,5,3,2,1,3,1,5,i am always on time,sometimes,3,5,5,1,5,5,3,1,5,5,5,1,1,1,5,5,5,3,1,5,5,3,1,few hours a day,1,1,5,5,2,5,3
297,5,3,2,1,2,3,2,2,3,2,3,1,3,3,2,4,2,4,2,5,2,2,4,3,4,2,2,3,2,2,3,1,1,2,2,1,1,1,2,2,3,1,4,1,3,3,5,3,1,4,4,5,1,3,5,1,2,3,4,3,1,2,3,4,1,3,1,1,3,2,5,2,3,19,187,83,0,male,right handed,secondary school,yes,village,house/bungalow,3,1,3,2,4,1,3,3,4,3,5,2,1,4,3,5,2,2,3,2,2,4,4,4,3,3,3,1,4,2,2,i am always on time,only to avoid hurting someone,3,3,3,3,2,4,3,3,3,1,2,3,5,2,3,3,3,3,3,4,3,3,2,few hours a day,2,3,4,3,2,4,3
298,5,3,5,2,3,2,2,4,3,1,1,5,4,4,5,1,5,2,1,5,2,2,5,4,2,5,5,5,4,2,3,1,2,5,5,3,5,3,4,4,5,3,5,3,1,1,3,2,1,1,1,5,2,4,2,1,1,3,2,5,5,1,5,1,5,2,2,3,2,1,5,3,5,19,163,51,0,female,right handed,secondary school,no,city,house/bungalow,3,4,5,3,3,2,4,5,4,5,3,2,2,4,5,5,4,2,5,1,5,5,4,3,3,4,4,4,3,1,4,i am often running late,sometimes,2,2,4,4,4,5,2,5,2,4,3,4,3,4,3,4,3,3,2,2,4,3,3,less than an hour a day,4,2,3,3,4,2,3
299,5,3,4,1,1,3,4,2,4,1,3,5,5,3,2,2,3,1,2,5,5,5,5,3,1,3,5,5,5,1,5,3,2,4,3,5,5,5,5,3,5,3,4,3,1,1,4,3,3,2,1,1,2,4,3,2,3,3,1,3,2,3,1,5,2,1,2,4,2,3,5,1,4,22,173,52,1,female,right handed,college/bachelor degree,no,city,block of flats,2,3,3,2,4,1,4,4,2,3,3,2,1,4,5,4,5,1,4,1,4,5,5,2,5,4,3,1,3,3,3,i am often early,sometimes,3,3,2,4,3,3,3,3,4,3,4,5,4,3,4,4,5,3,4,4,3,4,2,few hours a day,3,4,3,3,3,3,4
300,5,2,1,5,2,5,2,2,4,5,3,1,1,3,3,5,1,1,5,3,2,4,1,3,5,4,4,5,5,1,4,1,1,1,1,1,1,1,3,1,2,3,4,3,3,2,5,3,2,4,2,5,2,4,3,2,1,5,5,5,1,4,3,1,3,3,1,3,3,4,2,3,2,18,165,65,1,female,right handed,secondary school,no,city,block of flats,3,3,1,5,5,4,5,4,2,5,1,4,4,5,5,5,5,1,5,4,2,5,5,2,3,3,5,5,4,4,3,i am often running late,everytime it suits me,3,2,2,4,1,4,4,2,3,1,4,2,5,5,5,4,5,3,3,2,5,3,2,most of the day,4,2,5,2,3,1,4
301,4,2,1,2,1,5,2,1,5,5,1,1,1,2,1,2,1,1,4,5,1,3,4,2,4,5,5,2,5,4,5,2,1,1,2,1,1,1,1,2,3,5,5,2,2,4,3,4,1,2,3,4,4,1,2,2,2,3,2,4,1,1,2,2,1,2,1,2,5,4,4,1,3,20,190,92,1,male,right handed,college/bachelor degree,no,city,house/bungalow,2,2,5,2,4,4,4,3,3,2,4,3,1,4,1,4,2,2,3,1,3,4,4,2,5,2,4,4,1,2,2,i am often running late,only to avoid hurting someone,4,1,2,4,2,5,3,2,3,2,4,4,2,1,4,2,4,2,4,1,4,4,2,few hours a day,4,1,4,3,3,2,4
302,5,4,5,4,1,2,5,5,5,2,2,5,3,1,4,1,5,1,2,5,3,4,5,4,1,1,5,5,3,1,1,3,5,3,1,1,5,5,5,5,4,3,4,3,1,1,5,2,4,2,1,3,2,5,3,4,3,3,5,4,4,2,1,2,3,1,3,3,3,3,5,2,1,19,178,58,1,female,right handed,secondary school,no,village,house/bungalow,3,1,5,5,3,5,3,3,5,3,4,1,3,5,1,5,5,1,5,1,5,5,5,3,5,5,3,5,3,2,3,i am often running late,sometimes,1,3,5,3,4,1,,5,5,4,4,5,4,5,3,5,1,3,3,3,3,4,3,less than an hour a day,3,3,1,4,4,2,3
303,4,5,2,2,4,2,5,4,5,4,2,4,2,2,3,1,5,1,1,5,1,3,5,4,1,3,3,3,3,4,5,5,1,1,2,4,4,4,2,3,1,4,2,2,5,2,4,4,5,2,2,5,4,4,3,3,4,1,1,4,4,1,1,5,4,4,4,5,3,3,3,1,5,25,167,76,1,female,right handed,masters degree,no,city,block of flats,3,3,4,5,3,1,4,4,1,3,3,2,5,3,1,3,4,1,2,1,5,3,2,4,5,3,3,1,3,1,1,i am often early,only to avoid hurting someone,2,4,4,4,2,4,4,4,4,4,3,4,3,5,2,3,3,4,1,3,2,4,2,few hours a day,4,4,2,2,2,2,3
304,5,3,2,2,1,4,4,4,4,2,1,2,3,2,2,1,2,1,3,5,1,3,5,4,3,1,4,4,2,1,4,1,1,2,3,3,3,1,4,2,1,4,5,4,1,1,3,1,4,3,1,5,2,4,2,4,1,1,2,1,3,1,1,2,3,3,1,4,3,1,5,1,1,18,160,53,2,female,right handed,secondary school,yes,city,block of flats,3,2,1,3,3,1,2,2,2,4,4,4,1,1,1,1,4,1,3,1,4,2,1,3,4,1,1,1,3,3,4,i am always on time,everytime it suits me,5,5,1,4,5,4,2,4,5,1,5,1,4,3,5,4,3,3,1,4,5,1,3,few hours a day,3,4,3,3,1,1,3
305,5,3,3,2,1,2,2,2,5,2,3,2,2,3,4,5,1,1,2,5,1,1,5,5,2,4,5,4,4,1,4,5,4,3,5,2,5,1,3,4,3,5,5,5,4,2,5,2,2,2,1,4,4,5,1,2,1,3,3,5,4,5,2,3,3,1,3,3,3,3,5,4,5,20,169,64,0,female,right handed,college/bachelor degree,yes,city,house/bungalow,2,1,4,1,3,2,4,5,2,4,4,3,2,3,1,5,5,4,4,2,4,5,4,3,3,4,2,2,3,3,4,i am often running late,never,2,5,5,4,4,2,3,4,3,2,3,4,3,2,4,4,4,4,4,2,4,3,2,few hours a day,2,1,4,4,5,3,4
306,5,5,5,3,3,3,3,3,4,2,4,4,5,5,5,5,5,4,1,5,3,1,5,5,2,1,5,5,2,1,1,3,3,2,5,5,2,3,1,5,4,3,4,1,4,1,5,5,3,3,1,1,5,4,1,3,5,2,2,3,4,4,1,5,5,2,2,5,5,4,5,5,5,15,174,63,1,female,right handed,primary school,no,city,house/bungalow,1,3,4,2,3,4,4,3,5,4,4,4,2,4,4,5,2,5,4,5,5,4,4,4,3,4,5,5,4,3,4,i am always on time,sometimes,3,5,3,4,4,2,3,3,4,4,2,5,3,5,,4,1,3,1,5,5,4,3,few hours a day,4,5,4,2,3,2,5
307,5,3,1,4,3,2,5,2,5,4,3,1,1,5,5,3,3,1,1,5,1,1,5,3,4,1,5,5,5,1,1,1,5,2,1,5,4,1,1,4,4,2,2,2,5,3,5,5,1,5,4,5,2,5,5,1,1,2,2,5,1,5,5,5,4,2,1,1,5,1,2,1,1,19,176,68,2,female,right handed,secondary school,no,city,block of flats,5,3,4,5,5,1,3,3,4,5,1,3,1,5,5,5,3,4,5,5,3,5,4,5,2,3,5,3,3,3,2,i am often running late,only to avoid hurting someone,1,3,5,3,2,2,5,5,4,5,1,4,5,1,3,3,1,3,5,4,5,4,3,few hours a day,4,5,1,1,1,1,3
308,5,5,5,2,3,3,2,4,3,1,1,3,1,1,1,2,3,4,1,4,3,4,4,4,5,4,5,5,4,2,3,3,3,3,4,3,4,5,5,3,2,3,4,4,2,2,3,3,3,5,2,1,4,4,4,4,4,2,2,4,4,1,1,5,5,2,3,4,4,2,5,4,3,19,178,68,2,female,right handed,secondary school,yes,city,block of flats,4,5,4,4,3,3,4,4,3,5,4,3,3,3,4,3,5,2,4,1,4,4,4,3,3,4,4,3,4,3,5,i am always on time,sometimes,2,4,4,3,4,3,4,5,3,3,5,3,4,4,4,5,4,3,2,2,5,4,3,few hours a day,3,3,4,3,4,4,5
309,5,3,4,2,1,3,3,3,4,1,1,4,1,1,4,2,2,2,1,4,5,5,3,2,3,2,3,3,2,1,3,1,1,2,1,1,1,1,2,2,3,2,3,1,3,3,3,3,1,3,3,4,2,4,2,1,2,3,1,3,5,1,1,2,4,5,1,5,3,4,5,4,1,16,158,50,0,female,right handed,secondary school,yes,village,house/bungalow,2,3,2,2,2,1,3,3,1,4,3,1,1,3,2,2,5,1,5,1,3,5,2,2,5,3,2,3,1,1,4,i am often running late,sometimes,3,3,3,4,4,3,4,3,3,2,4,4,2,2,5,4,3,4,3,4,3,3,2,few hours a day,3,4,3,2,4,4,3
310,5,5,4,1,1,3,2,4,4,2,1,1,2,1,1,1,3,5,3,3,3,4,3,3,3,2,2,4,3,1,5,3,1,2,1,3,3,1,1,1,2,1,1,1,2,2,4,4,2,5,5,1,2,2,5,1,5,1,2,2,2,1,1,3,3,2,2,4,3,2,4,4,5,19,180,78,1,male,right handed,college/bachelor degree,no,city,house/bungalow,2,3,2,5,3,3,3,2,4,2,3,3,3,2,2,3,2,2,3,2,4,4,3,4,3,2,4,4,2,3,3,i am always on time,sometimes,,4,3,3,3,3,3,3,2,4,3,2,4,2,4,3,2,4,3,3,2,4,2,few hours a day,3,3,3,3,3,3,3
311,5,4,5,5,2,5,5,5,5,2,2,5,5,5,3,3,5,2,5,5,4,4,5,4,5,3,4,5,5,3,5,1,1,1,1,5,1,1,3,1,2,5,3,3,3,1,4,3,5,4,3,5,5,5,2,2,4,3,3,3,3,3,2,5,4,2,3,4,3,5,5,5,2,18,167,57,0,female,right handed,college/bachelor degree,yes,city,block of flats,5,3,2,3,4,2,5,3,5,2,5,3,5,1,5,5,5,1,4,1,5,5,5,3,3,4,3,3,3,4,3,i am often early,everytime it suits me,3,5,3,5,3,3,3,2,5,1,5,3,5,3,5,5,3,3,1,1,5,4,5,few hours a day,3,5,1,5,5,5,5
312,2,4,2,1,1,2,2,3,4,3,2,3,3,3,3,2,1,2,1,5,4,4,4,3,4,5,2,2,3,1,3,3,1,2,3,2,2,1,1,3,3,2,1,1,2,2,3,3,1,1,2,1,3,1,1,1,3,1,1,1,1,1,1,5,5,1,1,1,2,1,4,2,3,15,170,75,1,male,right handed,primary school,no,city,house/bungalow,2,1,2,1,4,3,2,4,2,4,3,2,4,4,1,5,5,1,3,2,2,5,4,3,5,4,5,5,3,1,4,i am often early,sometimes,4,4,3,3,3,3,2,2,4,4,3,3,2,2,4,5,4,3,1,5,5,3,4,few hours a day,2,3,5,5,1,2,3
313,5,4,3,2,2,4,3,4,2,1,1,4,1,3,4,2,4,2,2,5,4,4,5,4,5,3,4,3,3,1,3,3,2,1,1,5,5,5,1,3,3,3,4,4,1,1,5,4,1,3,2,3,3,4,1,2,2,3,4,4,5,2,1,4,4,1,4,5,2,3,2,2,3,20,170,55,1,female,right handed,secondary school,no,city,house/bungalow,3,2,2,2,3,4,2,3,2,1,2,2,1,2,1,2,2,3,3,2,2,2,3,2,4,3,4,5,3,3,5,i am often running late,sometimes,3,3,4,4,4,2,3,5,4,3,4,4,4,2,4,4,4,4,4,2,3,4,3,few hours a day,3,4,2,3,3,2,3
314,5,4,5,4,5,4,5,5,5,5,5,2,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,5,5,4,5,2,1,1,3,2,3,3,3,5,2,5,4,2,5,5,5,5,2,3,2,3,5,5,3,3,5,5,4,5,2,5,4,5,5,2,3,3,5,4,5,5,5,20,180,75,2,male,right handed,secondary school,no,village,house/bungalow,4,3,5,2,3,3,4,4,1,5,5,1,3,2,5,4,5,1,5,2,5,3,5,2,5,5,5,5,4,2,5,i am always on time,sometimes,3,3,2,5,4,4,3,5,5,1,5,4,5,3,5,5,1,4,4,5,5,4,3,few hours a day,3,5,3,2,1,3,3
315,5,3,1,1,1,3,3,5,2,1,1,2,1,1,1,2,2,1,2,4,1,3,4,1,2,5,4,3,3,2,4,1,1,1,1,5,5,5,3,4,4,4,2,2,1,1,5,3,4,1,1,2,4,3,1,1,2,2,3,2,2,1,1,5,3,1,4,5,4,3,5,1,1,20,184,68,1,male,left handed,secondary school,no,city,block of flats,1,1,4,1,3,3,2,4,3,2,2,2,4,4,1,4,5,3,5,1,4,5,5,3,3,5,4,5,4,3,2,i am often running late,sometimes,2,1,4,5,2,4,4,3,2,4,4,5,4,2,4,3,2,3,3,5,2,4,3,few hours a day,1,5,5,5,5,4,2
316,5,3,4,1,1,1,3,3,3,1,2,3,2,1,1,2,2,4,2,4,2,3,5,4,3,2,3,5,3,1,3,1,3,3,2,3,3,2,3,3,3,3,2,2,2,2,4,2,1,5,4,1,2,1,2,3,2,3,1,4,4,1,1,4,4,4,4,5,3,2,5,4,5,20,170,60,1,female,right handed,secondary school,yes,city,house/bungalow,2,3,2,3,3,3,3,3,3,3,3,2,4,3,2,3,1,1,3,2,3,3,1,2,5,3,2,5,4,1,3,i am often running late,sometimes,3,5,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,1,2,3,3,2,less than an hour a day,3,5,5,3,3,3,3
317,5,3,5,2,2,2,1,3,5,1,2,2,1,2,3,3,4,4,1,5,5,5,5,1,5,5,3,3,3,1,5,5,1,1,1,1,1,1,1,3,3,1,1,1,3,3,3,4,2,2,2,3,3,3,2,1,4,1,1,3,3,1,1,5,5,1,2,2,5,1,5,3,5,19,180,65,2,male,right handed,secondary school,no,city,house/bungalow,3,2,3,3,2,1,5,4,3,5,3,2,5,5,5,3,1,1,5,2,3,5,5,3,5,4,1,1,4,2,3,i am often early,sometimes,3,5,3,3,3,3,5,4,5,1,4,3,1,1,3,4,4,3,2,3,3,4,3,few hours a day,3,4,4,5,2,4,5
318,5,3,2,3,4,3,3,3,1,1,3,3,2,4,4,3,3,2,1,5,3,4,4,5,5,3,2,1,1,4,3,5,5,5,5,5,5,5,3,5,3,3,5,1,3,1,5,4,3,5,5,5,2,4,5,2,1,1,5,3,5,1,2,5,5,5,3,5,2,5,5,3,5,16,169,48,0,female,right handed,currently a primary school pupil,yes,city,house/bungalow,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,i am always on time,sometimes,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,less than an hour a day,3,3,3,3,3,3,3
319,5,3,4,3,2,4,5,5,4,1,2,3,3,4,3,4,4,3,2,5,1,3,5,5,3,4,5,5,3,2,4,2,1,2,4,5,5,4,1,4,5,3,5,4,1,1,5,2,4,2,1,5,4,5,2,2,2,3,5,5,3,1,3,4,1,1,4,3,3,5,5,3,3,18,166,65,1,female,left handed,secondary school,no,city,block of flats,4,1,5,4,2,3,3,2,4,4,4,3,2,4,5,4,5,2,4,1,4,4,2,1,3,3,3,5,5,3,4,i am often running late,sometimes,3,2,5,4,1,3,3,2,1,4,2,5,4,4,5,2,2,3,5,4,2,5,3,few hours a day,3,5,4,3,2,2,4
320,5,4,3,2,2,2,2,3,5,4,3,2,3,2,2,5,2,4,1,5,2,4,5,2,3,4,5,5,3,4,5,1,2,2,2,1,4,1,2,1,5,5,2,3,3,3,5,5,1,2,1,1,2,4,2,2,4,3,3,5,3,4,3,4,3,3,4,4,4,3,5,3,3,20,178,88,0,male,right handed,secondary school,no,village,house/bungalow,4,4,4,2,5,3,3,5,2,3,5,5,5,5,3,5,5,3,5,2,4,4,1,3,5,4,3,5,3,3,2,i am often early,sometimes,4,4,4,3,3,2,3,3,2,2,2,5,4,2,4,3,3,4,4,3,4,4,3,few hours a day,5,3,3,3,2,3,4
321,5,3,3,2,4,3,4,4,5,2,2,5,2,3,5,3,4,3,1,5,5,5,5,4,2,3,3,5,3,4,4,3,3,3,3,5,5,3,3,5,2,4,5,2,1,1,5,3,1,5,2,4,2,4,5,3,1,2,3,4,5,4,2,3,4,2,3,4,3,3,4,4,5,16,162,55,0,female,right handed,college/bachelor degree,yes,city,block of flats,5,3,4,3,4,,5,5,5,5,3,2,3,3,3,4,4,3,3,2,3,5,5,3,2,4,4,5,4,5,5,i am always on time,sometimes,4,3,4,4,4,4,,3,3,3,4,3,4,3,3,4,4,3,3,3,3,4,3,few hours a day,2,3,2,3,3,3,3
322,5,3,2,2,1,4,3,2,5,5,5,1,3,3,5,5,3,1,2,4,1,2,5,5,2,3,5,5,5,1,2,3,3,3,2,2,5,2,4,5,1,5,2,5,1,1,2,2,2,1,1,3,5,3,1,5,3,3,2,4,2,5,1,4,5,2,3,4,2,2,4,3,5,18,160,50,1,female,right handed,primary school,no,city,block of flats,3,4,5,5,5,3,5,5,3,3,4,1,5,3,3,3,4,2,4,5,2,3,5,2,3,3,2,4,3,2,4,i am always on time,everytime it suits me,1,5,2,1,3,4,2,3,3,4,4,3,3,1,4,5,4,3,3,1,5,4,4,few hours a day,2,5,4,2,3,1,4
323,5,2,2,1,4,5,4,5,4,1,3,1,1,1,3,1,3,1,5,3,2,4,5,4,2,2,3,2,5,1,5,1,1,3,2,4,4,1,2,5,4,2,4,3,3,3,4,4,2,5,5,1,1,3,5,1,1,1,4,3,1,3,1,5,4,4,3,4,5,2,4,2,5,20,178,68,1,male,left handed,secondary school,no,village,house/bungalow,4,2,2,5,5,5,5,4,3,3,3,4,1,4,5,4,3,2,4,2,2,2,5,4,2,3,4,5,3,3,2,i am often early,never,2,2,2,4,1,4,4,3,2,1,4,5,3,1,4,2,1,3,3,4,2,3,3,few hours a day,4,5,2,3,4,3,4
324,5,3,4,2,2,2,2,5,3,2,3,2,3,3,3,3,3,2,2,5,2,3,5,5,3,2,4,4,3,2,4,3,2,2,1,2,3,4,3,4,5,1,2,2,2,2,3,3,4,4,2,2,3,3,4,2,1,2,4,4,2,2,1,3,1,1,4,4,2,3,5,4,3,18,168,65,1,female,right handed,primary school,no,city,block of flats,3,2,3,2,3,3,4,4,2,4,4,2,3,3,4,3,3,2,4,2,4,3,4,3,4,4,3,5,4,2,3,i am often running late,sometimes,4,3,3,4,3,2,4,5,4,3,3,4,4,3,3,4,3,4,3,4,3,4,3,few hours a day,3,3,3,3,3,3,4
325,5,3,4,4,3,3,3,4,4,4,4,5,5,2,4,3,3,4,2,4,1,2,4,3,3,4,4,4,5,2,4,1,1,2,2,2,1,1,2,3,4,5,3,3,1,3,5,3,3,5,5,3,5,4,5,2,5,3,3,4,3,3,2,5,5,5,2,3,5,2,5,5,5,19,185,62,1,male,right handed,secondary school,no,village,house/bungalow,3,3,3,3,4,1,3,3,2,5,4,1,4,2,5,4,3,3,4,1,3,5,4,3,3,4,4,3,3,1,3,i am often early,sometimes,2,4,3,5,5,3,2,3,4,4,3,1,4,2,3,4,2,4,2,2,4,4,3,less than an hour a day,4,3,4,3,4,4,4
326,5,4,3,2,2,3,2,5,4,2,2,2,3,3,3,3,3,3,1,5,5,4,5,5,4,5,3,3,4,2,2,2,4,2,2,1,1,1,1,3,2,4,4,4,4,1,3,1,5,1,1,1,3,3,2,2,1,1,1,4,1,1,1,4,3,3,3,2,1,2,5,2,4,19,175,58,0,female,right handed,college/bachelor degree,yes,city,block of flats,2,3,3,1,3,3,5,4,4,3,3,1,1,4,5,3,3,1,4,1,2,5,5,1,3,2,5,4,3,1,3,i am often running late,only to avoid hurting someone,4,2,3,3,3,4,3,4,5,4,3,4,4,5,5,4,1,3,2,5,3,4,2,few hours a day,3,3,5,5,3,2,5
327,5,3,3,2,1,4,4,5,3,1,1,5,4,3,4,2,3,1,2,5,3,4,5,3,3,3,4,5,5,1,5,5,4,2,4,5,5,3,1,2,3,3,3,1,2,1,5,5,5,1,1,5,4,4,2,2,4,3,1,4,1,1,3,4,2,2,5,4,4,3,2,2,5,20,167,55,1,female,right handed,secondary school,no,city,block of flats,4,5,5,4,5,3,5,4,4,3,4,3,4,3,3,3,5,1,5,4,2,5,5,3,2,4,4,4,3,1,3,i am often early,sometimes,3,3,3,3,3,1,3,2,5,3,3,4,5,4,4,4,3,3,3,3,3,3,4,few hours a day,5,4,4,2,3,3,3
328,5,5,3,3,4,2,1,2,5,4,5,2,4,3,2,5,3,1,1,5,4,5,5,5,4,5,3,3,3,3,3,5,1,1,4,1,3,1,3,3,3,1,5,4,5,1,5,5,5,1,1,1,5,5,1,3,5,1,1,3,1,1,1,3,5,1,1,3,1,3,5,3,1,18,193,84,0,male,right handed,college/bachelor degree,yes,city,block of flats,,3,3,3,3,3,5,5,5,5,5,1,1,3,5,,3,1,1,5,1,5,3,3,5,3,3,3,5,3,4,i am often running late,sometimes,2,4,2,4,5,3,1,3,5,3,5,5,3,1,4,5,4,3,5,3,5,3,3,few hours a day,5,3,5,5,5,4,5
